categoryCode,category,listingId,brand,productName,productId,scopeRoute,application,protocol,sourceUrl,productPage,categoryPage,notes
1080,walls partitions,1080-0357:0100,Won Door,FIREGUARD MFW single-sliding partition wall assembly,,out-of-scope-interior-partition,,,https://calfire.govmotus.org/BMLSearch/Index,,https://fireapproved.com/data/osfm-1080-walls-partitions/,BML application CF26007772BML; issued 2026-04-16; expires 2027-06-30; live snapshot 2026-08-25.
1080,walls partitions,1080-2311:0502,"Kent Smoke and Fire Curtains Manufacturer, LLC",AFC07S/M-INSUL-119 motorized two-hour fabric fire partition,,out-of-scope-interior-partition,,,https://calfire.govmotus.org/BMLSearch/Index,,https://fireapproved.com/data/osfm-1080-walls-partitions/,BML application CF26003792BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
1080,walls partitions,1080-2312:0502,"Door Systems, Inc.",DSI-FW119 motorized two-hour fabric fire partition,,out-of-scope-interior-partition,,,https://calfire.govmotus.org/BMLSearch/Index,,https://fireapproved.com/data/osfm-1080-walls-partitions/,BML application CF26003331BML; issued 2026-07-01; expires 2027-06-30; live snapshot 2026-08-25.
1080,walls partitions,1080-2348:0001,"STARC Systems, Inc.",STARC Fireblock prefabricated insulated steel wall system,,out-of-scope-interior-partition,,,https://calfire.govmotus.org/BMLSearch/Index,,https://fireapproved.com/data/osfm-1080-walls-partitions/,BML application CF26007774BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
1080,walls partitions,1080-2422:0001,arclin-surfaces,Arclin Firepoint 2500 exterior wall sheathing assembly,arclin-firepoint-2500-exterior-wall-sheathing,,,ASTM E84 / UL 723,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/arclin-firepoint-2500-exterior-wall-sheathing/,https://fireapproved.com/data/osfm-1080-walls-partitions/,BML application CF26011912BML; issued 2026-07-31; expires 2027-06-30; live snapshot 2026-08-25.
1080,walls partitions,1080-2422:0002,arclin-surfaces,Firepoint 3500 OSB exterior wall sheathing in a one-hour assembly,,census-only-exact-manufacturer-spec-not-found,,,https://calfire.govmotus.org/BMLSearch/Index,,https://fireapproved.com/data/osfm-1080-walls-partitions/,BML application CF26006248BML; issued 2026-07-31; expires 2027-06-30; live snapshot 2026-08-25.
2440,insulation,2440-0941:0112,3M Company,Fire Barrier Duct Wrap 615+,,out-of-scope-duct-wrap,,,https://calfire.govmotus.org/BMLSearch/Index,,https://fireapproved.com/data/osfm-2440-insulation/,BML application CF26011456BML; issued 2026-05-20; expires 2027-06-30; live snapshot 2026-08-25.
2440,insulation,2440-1361:0106,THERMAL CERAMICS,FireMaster FastWrap XL encapsulated blanket insulation,,out-of-scope-service-protection-blanket,,,https://calfire.govmotus.org/BMLSearch/Index,,https://fireapproved.com/data/osfm-2440-insulation/,BML application CF26006001BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
2440,insulation,2440-1361:0500,THERMAL CERAMICS,FireMaster FastWrap XLS encapsulated insulation blanket,,out-of-scope-service-protection-blanket,,,https://calfire.govmotus.org/BMLSearch/Index,,https://fireapproved.com/data/osfm-2440-insulation/,BML application CF26006002BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
2440,insulation,2440-1478:0101,UNIFRAX,FyreWrap Elite 1.5 duct insulation,,out-of-scope-duct-wrap,,,https://calfire.govmotus.org/BMLSearch/Index,,https://fireapproved.com/data/osfm-2440-insulation/,BML application CF26004425BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
2440,insulation,2440-2270:0500,rockwool,ROCKWOOL Comfortboard 80 exterior continuous insulation,rockwool-comfortboard-80-exterior-continuous-insulation,,,ASTM E84 / UL 723; ASTM E136,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/rockwool-comfortboard-80-exterior-continuous-insulation/,https://fireapproved.com/data/osfm-2440-insulation/,BML application CF26009568BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
2440,insulation,2440-2270:0501,rockwool,Comfortboard 110 exterior-wall stone-wool sheathing board,,census-only-similar-feature-covered-by-comfortboard-80,,,https://calfire.govmotus.org/BMLSearch/Index,,https://fireapproved.com/data/osfm-2440-insulation/,BML application CF26009569BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
2440,insulation,2440-2270:0503,rockwool,ROCKWOOL Toprock DD low-slope roof insulation,rockwool-toprock-dd-low-slope-roof-insulation,,,ASTM E108 / UL 790; ASTM E84 / UL 723; ASTM E136,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/rockwool-toprock-dd-low-slope-roof-insulation/,https://fireapproved.com/data/osfm-2440-insulation/,BML application CF26009570BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
2440,insulation,2440-2439:0001,owens-corning-thermafiber,Thermafiber RainBarrier High Compressive 80 and 110 exterior insulation,owens-corning-thermafiber-rainbarrier-high-compressive-80-110,,,ASTM E84 / UL 723; ASTM E136,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/owens-corning-thermafiber-rainbarrier-high-compressive-80-110/,https://fireapproved.com/data/osfm-2440-insulation/,BML application CF26013428BML; issued 2026-08-17; expires 2027-06-30; live snapshot 2026-08-25.
2520,treated lumber,2520-1450:0502,chemco-inc,Chemco Thermex-FR exterior treated redwood and western red cedar,chemco-thermex-fr-exterior-treated-redwood-cedar,,,ASTM E84 / UL 723,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/chemco-thermex-fr-exterior-treated-redwood-cedar/,https://fireapproved.com/data/osfm-2520-treated-lumber/,BML application CF26004720BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
2520,treated lumber,2520-1701:0100,hoover-treated-wood-products,Hoover ExteriorFireX treated lumber and plywood,hoover-exteriorfirex-treated-lumber,,,ASTM E84 / UL 723,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/hoover-exteriorfirex-treated-lumber/,https://fireapproved.com/data/osfm-2520-treated-lumber/,BML application CF26004768BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
2520,treated lumber,2520-1701:0103,hoover-treated-wood-products,Pyro-Guard treated lumber,,out-of-scope-interior-dry-use-only,,,https://calfire.govmotus.org/BMLSearch/Index,,https://fireapproved.com/data/osfm-2520-treated-lumber/,BML application CF26004769BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
2520,treated lumber,2520-2080:0101,Viance LLC,D-Blaze fire-retardant-treated lumber,,out-of-scope-interior-or-weather-protected-use,,,https://calfire.govmotus.org/BMLSearch/Index,,https://fireapproved.com/data/osfm-2520-treated-lumber/,BML application CF26011754BML; issued 2026-05-26; expires 2027-06-30; live snapshot 2026-08-25.
2520,treated lumber,2520-2400:0001,wood-modification-technologies,FLAMEFixx treated radiata pine lumber,flamefixx-treated-radiata-pine-lumber,,,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/flamefixx-treated-radiata-pine-lumber/,https://fireapproved.com/data/osfm-2520-treated-lumber/,BML application CF26011506BML; issued 2026-05-28; expires 2027-06-30; live snapshot 2026-08-25.
2580,plywood,2580-1701:0101,hoover-treated-wood-products,Hoover ExteriorFireX treated lumber and plywood,hoover-exteriorfirex-treated-lumber,,,ASTM E84 / UL 723,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/hoover-exteriorfirex-treated-lumber/,https://fireapproved.com/data/osfm-2580-plywood/,BML application CF26004770BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
2580,plywood,2580-1701:0102,hoover-treated-wood-products,Pyro-Guard treated plywood,,out-of-scope-interior-dry-use-only,,,https://calfire.govmotus.org/BMLSearch/Index,,https://fireapproved.com/data/osfm-2580-plywood/,BML application CF26004771BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
2580,plywood,2580-2080:0100,Viance LLC,D-Blaze fire-retardant-treated plywood,,out-of-scope-interior-or-weather-protected-use,,,https://calfire.govmotus.org/BMLSearch/Index,,https://fireapproved.com/data/osfm-2580-plywood/,BML application CF26011755BML; issued 2026-05-26; expires 2027-06-30; live snapshot 2026-08-25.
4150,wood shakes and shingles,4150-1735:0100,fsr-treatment-inc,FSR pressure-treated western red cedar shakes and shingles,fsr-treatment-inc-model-fsr-pressure-treated-no-1-grade-western-red,,unknown,not stated in live BML description; QAI CERus-1032 evaluates ASTM E108 assemblies,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/fsr-treatment-inc-model-fsr-pressure-treated-no-1-grade-western-red/,https://fireapproved.com/data/osfm-4150-wood-shakes-and-shingles/,BML application CF26004721BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
4150,wood shakes and shingles,4150-1735:0101,fsr-treatment-inc,"FTX, Thermex, and FSR pressure-treated western red cedar roofing",fsr-treatment-inc-model-ftx-and-thermex-and-fsr-pressure-treated-no-1,,unknown,not stated in live BML description; QAI CERus-1032 evaluates FTX and FSR ASTM E108 assemblies,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/fsr-treatment-inc-model-ftx-and-thermex-and-fsr-pressure-treated-no-1/,https://fireapproved.com/data/osfm-4150-wood-shakes-and-shingles/,BML application CF26004722BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25. Current QAI report does not name Thermex.
4175,roof covering miscellaneous,4175-2423:0001,eagle-roofing-products,"Eagle Malibu, Capistrano, and Bel Air concrete roof tiles",eagle-roofing-products-concrete-roof-tiles-in-profiles-malibu,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/eagle-roofing-products-concrete-roof-tiles-in-profiles-malibu/,https://fireapproved.com/data/osfm-4175-roof-covering-miscellaneous/,BML application CF26006941BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
4175,roof covering miscellaneous,4175-2114:0101,enviroshake,Enviroshake composite roof shake,enviroshake-composite-roofing-class-a-deck-15-32-inch-thick-ac-plywood,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/enviroshake-composite-roofing-class-a-deck-15-32-inch-thick-ac-plywood/,https://fireapproved.com/data/osfm-4175-roof-covering-miscellaneous/,BML application CF26002348BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
4175,roof covering miscellaneous,4175-1380:0102,general-coatings-manufacturing-corp,Spray applied foam and coating system (4175-1380:0102),general-coatings-manufacturing-corp-spray-applied-foam-and-coating,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/general-coatings-manufacturing-corp-spray-applied-foam-and-coating/,https://fireapproved.com/data/osfm-4175-roof-covering-miscellaneous/,BML application CF26012123BML; issued 2026-06-01; expires 2027-06-30; live snapshot 2026-08-25.
4175,roof covering miscellaneous,4175-1430:0101,kalwall-corp,Kalwall Type SW-C and Type A translucent roof panels,kalwall-corp-models-sw-c-and-type-a-exterior-skins-for-roof-covering,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/kalwall-corp-models-sw-c-and-type-a-exterior-skins-for-roof-covering/,https://fireapproved.com/data/osfm-4175-roof-covering-miscellaneous/,BML application CF26004197BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
4175,roof covering miscellaneous,4175-2258:0500,km-coatings-a-divsion-of-polyglass-usa-inc,KM Acryl 40 and *KM Acryl 40-HS Elastomeric Roof Covering. Refer to listee's data sheet and UL Roofing Materials and Systems Directory for d,km-coatings-a-divsion-of-polyglass-usa-inc-km-acryl-40-and-km-acryl-40,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/km-coatings-a-divsion-of-polyglass-usa-inc-km-acryl-40-and-km-acryl-40/,https://fireapproved.com/data/osfm-4175-roof-covering-miscellaneous/,BML application CF26003648BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
4175,roof covering miscellaneous,4175-2258:0501,km-coatings-a-divsion-of-polyglass-usa-inc,KM Acryl 15 water-based elastomeric roof covering. (4175-2258:0501),km-coatings-a-divsion-of-polyglass-usa-inc-km-acryl-15-water-based,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/km-coatings-a-divsion-of-polyglass-usa-inc-km-acryl-15-water-based/,https://fireapproved.com/data/osfm-4175-roof-covering-miscellaneous/,BML application CF26007886BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
4175,roof covering miscellaneous,4175-2258:0502,km-coatings-a-divsion-of-polyglass-usa-inc,KM Acryl 85 water-based elastomeric roof coating. (4175-2258:0502),km-coatings-a-divsion-of-polyglass-usa-inc-km-acryl-85-water-based,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/km-coatings-a-divsion-of-polyglass-usa-inc-km-acryl-85-water-based/,https://fireapproved.com/data/osfm-4175-roof-covering-miscellaneous/,BML application CF26007887BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
4175,roof covering miscellaneous,4175-2305:0500,polyglass-usa-inc,PolyBrite 70 elastomeric roof coating,polyglass-usa-inc-polybrite-70-elastomeric-roof-covering-refer-to,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/polyglass-usa-inc-polybrite-70-elastomeric-roof-covering-refer-to/,https://fireapproved.com/data/osfm-4175-roof-covering-miscellaneous/,BML application CF26003649BML; issued 2026-03-21; expires 2027-06-30; live snapshot 2026-08-25.
4175,roof covering miscellaneous,4175-2305:0501,polyglass-usa-inc,PolyBrite 75 elastomeric roof covering. Refer to listee's data sheet and UL Roofing Materials and Systems Directory for detailed product des,polyglass-usa-inc-polybrite-75-elastomeric-roof-covering-refer-to,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/polyglass-usa-inc-polybrite-75-elastomeric-roof-covering-refer-to/,https://fireapproved.com/data/osfm-4175-roof-covering-miscellaneous/,BML application CF26003650BML; issued 2026-03-21; expires 2027-06-30; live snapshot 2026-08-25.
4175,roof covering miscellaneous,4175-2305:0502,polyglass-usa-inc,PolyBrite 71-HS Elastomeric Roof Covering. Refer to listee's data sheet and UL Roofing Materials and Systems Directories for detailed produc,polyglass-usa-inc-polybrite-71-hs-elastomeric-roof-covering-refer-to,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/polyglass-usa-inc-polybrite-71-hs-elastomeric-roof-covering-refer-to/,https://fireapproved.com/data/osfm-4175-roof-covering-miscellaneous/,BML application CF26003651BML; issued 2026-03-21; expires 2027-06-30; live snapshot 2026-08-25.
4310,roof insulation,4310-2283:0500,international-insulation-products,SOL-R-SKIN Class A thermal roof underlayment assemblies,international-insulation-products-sol-r-skin-roofing-insulation,,unknown,not stated in live BML description; manufacturer and Intertek sources identify ASTM E108,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/international-insulation-products-sol-r-skin-roofing-insulation/,https://fireapproved.com/data/osfm-4310-roof-insulation/,BML application CF26006555BML; issued 2026-04-04; expires 2027-06-30; live snapshot 2026-08-25. Exact cover options are retained in the linked product listing note.
8110,decking,8110-2041:0002,american-wood-council,American Wood Council (8110-2041:0002),american-wood-council,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/american-wood-council/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26012072BML; issued 2026-06-01; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2042:0001,azek-building-products,Azek Building Products (8110-2042:0001),azek-building-products,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/azek-building-products/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26007945BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2042:0003,azek-building-products,Azek Building Products (8110-2042:0003),azek-building-products-8110-2042-0003,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/azek-building-products-8110-2042-0003/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26007946BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2042:0004,azek-building-products,Azek Building Products (8110-2042:0004),azek-building-products-8110-2042-0004,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/azek-building-products-8110-2042-0004/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26007947BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2042:0500,azek-building-products,Azek Building Products (8110-2042:0500),azek-building-products-8110-2042-0500,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/azek-building-products-8110-2042-0500/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26007948BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2042:0501,azek-building-products,Azek Building Products (8110-2042:0501),azek-building-products-8110-2042-0501,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/azek-building-products-8110-2042-0501/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26007949BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2042:0502,azek-building-products,Azek Building Products (8110-2042:0502),azek-building-products-8110-2042-0502,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/azek-building-products-8110-2042-0502/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26007950BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2042:0503,azek-building-products,TimberTech® AZEK® Landmark Collection decking,azek-building-products-8110-2042-0503,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/azek-building-products-8110-2042-0503/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26007951BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2044:0001,envision-outdoor-living-products-llc,Envision Outdoor Living Products LLC (8110-2044:0001),envision-outdoor-living-products-llc,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/envision-outdoor-living-products-llc/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26004252BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2044:0002,envision-outdoor-living-products-llc,Envision Outdoor Living Products LLC (8110-2044:0002),envision-outdoor-living-products-llc-8110-2044-0002,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/envision-outdoor-living-products-llc-8110-2044-0002/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26004253BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2044:0004,envision-outdoor-living-products-llc,Envision Outdoor Living Products LLC (8110-2044:0004),envision-outdoor-living-products-llc-8110-2044-0004,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/envision-outdoor-living-products-llc-8110-2044-0004/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26004254BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2044:0501,envision-outdoor-living-products-llc,Envision Outdoor Living Products LLC (8110-2044:0501),envision-outdoor-living-products-llc-8110-2044-0501,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/envision-outdoor-living-products-llc-8110-2044-0501/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26004255BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2045:0008,fiber-composites-llc,"Fiber Composites, LLC (8110-2045:0008)",fiber-composites-llc,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/fiber-composites-llc/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26011981BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2045:0500,fiber-composites-llc,"Fiber Composites, LLC (8110-2045:0500)",fiber-composites-llc-8110-2045-0500,,unknown,ASTM E84 / UL 723; SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/fiber-composites-llc-8110-2045-0500/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26011982BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2045:0502,fiber-composites-llc,"Sanctuary FR/Advantage FR (Gray Birch) 15/16"" thick X 5-5/16"" width (square-edge with groove) planks with max 3/16"" edge to edge spacing (8110-2045:0502)",fiber-composites-llc-sanctuary-fr-advantage-fr-15-16-thick-x-5-5-16,,unknown,ASTM E84 / UL 723; SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/fiber-composites-llc-sanctuary-fr-advantage-fr-15-16-thick-x-5-5-16/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26011983BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2045:0503,fiber-composites-llc,Fiberon® Promenade® PVC decking,fiber-composites-llc-8110-2045-0503,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/fiber-composites-llc-8110-2045-0503/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26012169BML; issued 2026-06-01; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2051:0003,timbertech-ltd,"“ReliaBoard™” HDPE composite deck board, square edge, scalloped back surface",timbertech-ltd-reliaboardtm-hdpe-composite-deck-board-square-edge,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/timbertech-ltd-reliaboardtm-hdpe-composite-deck-board-square-edge/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26007952BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2052:0004,trex-company-inc,Trex® Transcend® composite decking,trex-company-inc-trex-transcend-composite-deck-board-square-and-grooved,,unknown,ASTM E84 / UL 723; SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/trex-company-inc-trex-transcend-composite-deck-board-square-and-grooved/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26004042BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2052:0005,trex-company-inc,"“Trex® Select®” composite deck board, square and grooved edge",trex-company-inc-trex-select-composite-deck-board-square-and-grooved,,unknown,ASTM E84 / UL 723; SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/trex-company-inc-trex-select-composite-deck-board-square-and-grooved/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26004043BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2052:0501,trex-company-inc,"Trex® Transcend Lineage® composite deck board, square edge",trex-company-inc-trex-transcend-lineage-composite-deck-board-square-edge,,unknown,ASTM E84 / UL 723; SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/trex-company-inc-trex-transcend-lineage-composite-deck-board-square-edge/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26004044BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2052:0502,trex-company-inc,"Trex Refuge PVC deck board, square edge",trex-company-inc-trex-refuge-pvc-deck-board-square-edge,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/trex-company-inc-trex-refuge-pvc-deck-board-square-edge/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26004045BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2053:0100,sabra-international-inc,"Sabra Brand “IPE” solid wood square edge deck board, 3/4” thick x 5-5/16” width",sabra-international-inc-sabra-brand-ipe-solid-wood-square-edge-deck,,unknown,ASTM E84 / UL 723; SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/sabra-international-inc-sabra-brand-ipe-solid-wood-square-edge-deck/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26012137BML; issued 2026-06-01; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2064:0500,nusku-partners-llc,Nusku Partners LLC (8110-2064:0500),nusku-partners-llc,,unknown,ASTM E84 / UL 723; SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/nusku-partners-llc/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26006946BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2065:0001,redwood-empire,Redwood Empire,redwood-empire,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/redwood-empire/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26008378BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2069:0001,kayu-international-inc,"KAYU® Batu (Red Balau) solid hardwood board, reddish brown color",kayu-international-inc-kayu-batu-solid-hardwood-board-reddish-brown,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/kayu-international-inc-kayu-batu-solid-hardwood-board-reddish-brown/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26006292BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2069:0002,kayu-international-inc,"KAYU® Yellow Balau solid wood decking boards, square edge",kayu-international-inc-kayu-yellow-balau-solid-wood-decking-boards,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/kayu-international-inc-kayu-yellow-balau-solid-wood-decking-boards/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26006293BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2077:0100,tiger-deck-llc,"Tiger Deck, LLC",tiger-deck-llc,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/tiger-deck-llc/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26007086BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2084:0002,western-woods-inc,"Solid “Wood” decking, when installed over minimum 2” x 6” solid “Douglas Fir” or better jo (8110-2084:0002)",western-woods-inc-solid-wood-decking-when-installed-over-minimum-2-x-6,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/western-woods-inc-solid-wood-decking-when-installed-over-minimum-2-x-6/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26012821BML; issued 2026-06-26; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2091:0101,sierra-pacific-industries,Sierra Pacific Industries,sierra-pacific-industries,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/sierra-pacific-industries/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26012523BML; issued 2026-06-26; expires 2027-06-30; live snapshot 2026-08-25.
